,Unnamed: 0,store_name,store_id,display_extra_info,display_id,last_scanned_datetime,name,previous_post_scan_num_facings,max_slots,payoff,product_id,cooler_day
1027,2602,MACEYS SANTAQUIN,482dcebf-819c-40cc-b36f-2822f0a13589,3,a1b8f72a-04ef-41d4-adf5-64c4a35d9e76,2022-11-12 21:44:40+00:00,Monster Energy Original 16oz Can,7.0,28.0,6.037735849056603,086d252c-c27e-40f3-bc96-19d03948cec0,a1b8f72a-04ef-41d4-adf5-64c4a35d9e76_2022-11-12 21:44:40+00:00
1028,2603,MACEYS SANTAQUIN,482dcebf-819c-40cc-b36f-2822f0a13589,3,a1b8f72a-04ef-41d4-adf5-64c4a35d9e76,2022-11-12 21:44:40+00:00,Monster Juice Papillon 16oz Can,3.0,28.0,2.0125786163522013,32e2bca6-0a62-4a8a-a183-b597dcfdbda6,a1b8f72a-04ef-41d4-adf5-64c4a35d9e76_2022-11-12 21:44:40+00:00
1029,2604,MACEYS SANTAQUIN,482dcebf-819c-40cc-b36f-2822f0a13589,3,a1b8f72a-04ef-41d4-adf5-64c4a35d9e76,2022-11-12 21:44:40+00:00,Monster Juice Khaotic 16oz Can,2.0,28.0,5.031446540880503,720b13eb-8943-4e14-804a-a8e96a5898f6,a1b8f72a-04ef-41d4-adf5-64c4a35d9e76_2022-11-12 21:44:40+00:00
1030,2605,MACEYS SANTAQUIN,482dcebf-819c-40cc-b36f-2822f0a13589,3,a1b8f72a-04ef-41d4-adf5-64c4a35d9e76,2022-11-12 21:44:40+00:00,Monster Energy Ultra Paradise 16oz Can,2.0,28.0,4.0251572327044025,82868eaf-0b56-4670-a2d6-f40c1d1002cb,a1b8f72a-04ef-41d4-adf5-64c4a35d9e76_2022-11-12 21:44:40+00:00
1031,2607,MACEYS SANTAQUIN,482dcebf-819c-40cc-b36f-2822f0a13589,3,a1b8f72a-04ef-41d4-adf5-64c4a35d9e76,2022-11-12 21:44:40+00:00,Monster Ultra Gold 16oz Can,2.0,28.0,3.0188679245283017,e4bb33bd-1108-4f44-a3ee-edb42c691e4c,a1b8f72a-04ef-41d4-adf5-64c4a35d9e76_2022-11-12 21:44:40+00:00
1032,2609,MACEYS SANTAQUIN,482dcebf-819c-40cc-b36f-2822f0a13589,3,a1b8f72a-04ef-41d4-adf5-64c4a35d9e76,2022-11-12 21:44:40+00:00,Monster Juice Pacific Punch 16oz Can,2.0,28.0,5.031446540880503,920475ae-b9c4-4947-945b-94f46c09c763,a1b8f72a-04ef-41d4-adf5-64c4a35d9e76_2022-11-12 21:44:40+00:00
1033,2611,MACEYS SANTAQUIN,482dcebf-819c-40cc-b36f-2822f0a13589,3,a1b8f72a-04ef-41d4-adf5-64c4a35d9e76,2022-11-12 21:44:40+00:00,Monster Ultra Watermelon 16oz Can,2.0,28.0,5.031446540880503,734ae9e5-8c1c-4865-b896-af321e07f901,a1b8f72a-04ef-41d4-adf5-64c4a35d9e76_2022-11-12 21:44:40+00:00
1079,2733,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Scan & Go #36,9db09dd4-2e76-42f7-957b-82a6bbbdc0ac,2022-11-12 19:45:04+00:00,Monster Energy Original 16oz Can,4.0,40.0,8.16442239546421,086d252c-c27e-40f3-bc96-19d03948cec0,9db09dd4-2e76-42f7-957b-82a6bbbdc0ac_2022-11-12 19:45:04+00:00
1080,2734,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Scan & Go #36,9db09dd4-2e76-42f7-957b-82a6bbbdc0ac,2022-11-12 19:45:04+00:00,"Coca-Cola Cherry Bottle, 20 fl oz",2.0,40.0,3.061658398299079,68767549-3cb3-4165-b0e3-1a3a75289e42,9db09dd4-2e76-42f7-957b-82a6bbbdc0ac_2022-11-12 19:45:04+00:00
1081,2735,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Scan & Go #36,9db09dd4-2e76-42f7-957b-82a6bbbdc0ac,2022-11-12 19:45:04+00:00,"Coca-Cola Vanilla Bottle, 20 fl oz",2.0,40.0,1.0205527994330263,76119bac-573d-4c58-a3c0-21d8d2fa1d63,9db09dd4-2e76-42f7-957b-82a6bbbdc0ac_2022-11-12 19:45:04+00:00
1082,2736,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Scan & Go #36,9db09dd4-2e76-42f7-957b-82a6bbbdc0ac,2022-11-12 19:45:04+00:00,"Fanta Orange Soda Bottle, 20 fl oz",2.0,40.0,2.0411055988660527,8c2671fe-cba1-4305-9590-3f42b021926c,9db09dd4-2e76-42f7-957b-82a6bbbdc0ac_2022-11-12 19:45:04+00:00
1083,2737,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Scan & Go #36,9db09dd4-2e76-42f7-957b-82a6bbbdc0ac,2022-11-12 19:45:04+00:00,Monster Energy Zero Ultra 16oz Can,2.0,40.0,5.102763997165132,97de171d-9ebe-4e3a-a948-8e74ec9b45e0,9db09dd4-2e76-42f7-957b-82a6bbbdc0ac_2022-11-12 19:45:04+00:00
1086,2740,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Scan & Go #36,9db09dd4-2e76-42f7-957b-82a6bbbdc0ac,2022-11-12 19:45:04+00:00,"Coca-Cola Zero Sugar Bottle, 20 fl oz",2.0,40.0,4.082211197732105,a2673d8c-c3a0-47d3-b72d-605503f1a21a,9db09dd4-2e76-42f7-957b-82a6bbbdc0ac_2022-11-12 19:45:04+00:00
1087,2741,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Scan & Go #36,9db09dd4-2e76-42f7-957b-82a6bbbdc0ac,2022-11-12 19:45:04+00:00,"Sprite Winter Spiced Cranberry Bottle, 20 fl oz",2.0,40.0,8.16442239546421,b264e69d-445c-4284-bb50-e7ecea874377,9db09dd4-2e76-42f7-957b-82a6bbbdc0ac_2022-11-12 19:45:04+00:00
1089,2743,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Scan & Go #36,9db09dd4-2e76-42f7-957b-82a6bbbdc0ac,2022-11-12 19:45:04+00:00,"POWERADE Mountain Berry Blast Bottle, 20 fl oz",2.0,40.0,1.0205527994330263,ba7ba9c4-89d1-4f1e-958d-f6aaf1135a54,9db09dd4-2e76-42f7-957b-82a6bbbdc0ac_2022-11-12 19:45:04+00:00
1090,2744,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Scan & Go #36,9db09dd4-2e76-42f7-957b-82a6bbbdc0ac,2022-11-12 19:45:04+00:00,"Diet Coke Bottle, 20 fl oz",2.0,40.0,3.061658398299079,a701c623-579d-42bd-a2fe-a34578c54b24,9db09dd4-2e76-42f7-957b-82a6bbbdc0ac_2022-11-12 19:45:04+00:00
1091,2745,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Scan & Go #36,9db09dd4-2e76-42f7-957b-82a6bbbdc0ac,2022-11-12 19:45:04+00:00,"Coca-Cola Bottle, 20 fl oz",6.0,40.0,6.123316796598158,cc8c2d73-c386-4814-91b0-f338947f26bc,9db09dd4-2e76-42f7-957b-82a6bbbdc0ac_2022-11-12 19:45:04+00:00
1092,2757,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Self Checkout #37,985b127d-5b3f-45a4-869b-0ac00238cf57,2022-11-12 19:10:33+00:00,Reign White Gummy Bear 16oz Can,3.0,18.0,2.993762993762993,c592028e-15a7-4ca3-b22d-bff1b7443f54,985b127d-5b3f-45a4-869b-0ac00238cf57_2022-11-12 19:10:33+00:00
1094,2759,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Self Checkout #37,985b127d-5b3f-45a4-869b-0ac00238cf57,2022-11-12 19:10:33+00:00,Monster Ultra Rosa 16oz Can,1.0,18.0,0.997920997920998,92f51cf1-1646-45b8-8d5f-4981e8947450,985b127d-5b3f-45a4-869b-0ac00238cf57_2022-11-12 19:10:33+00:00
1095,2760,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Self Checkout #37,985b127d-5b3f-45a4-869b-0ac00238cf57,2022-11-12 19:10:33+00:00,Monster Energy Mango Loco 16oz Can,1.0,18.0,2.993762993762993,e02df9d1-9439-4998-8981-be030a7b04e3,985b127d-5b3f-45a4-869b-0ac00238cf57_2022-11-12 19:10:33+00:00
1097,2762,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Self Checkout #37,985b127d-5b3f-45a4-869b-0ac00238cf57,2022-11-12 19:10:33+00:00,Monster Energy Pipeline 16oz Can,1.0,18.0,0.997920997920998,a7bebac9-5fbe-4d3f-a95b-225aba73482c,985b127d-5b3f-45a4-869b-0ac00238cf57_2022-11-12 19:10:33+00:00
1098,2763,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Self Checkout #37,985b127d-5b3f-45a4-869b-0ac00238cf57,2022-11-12 19:10:33+00:00,Monster Energy Lo-carb 16oz Can,1.0,18.0,0.997920997920998,5fe8d918-6505-46f5-893a-243991e86260,985b127d-5b3f-45a4-869b-0ac00238cf57_2022-11-12 19:10:33+00:00
1099,2764,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Self Checkout #37,985b127d-5b3f-45a4-869b-0ac00238cf57,2022-11-12 19:10:33+00:00,Monster Ultra Fiesta 16oz Can,1.0,18.0,1.995841995841996,b7656e17-f8bb-46b6-af20-14f252740361,985b127d-5b3f-45a4-869b-0ac00238cf57_2022-11-12 19:10:33+00:00
1100,2765,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Self Checkout #37,985b127d-5b3f-45a4-869b-0ac00238cf57,2022-11-12 19:10:33+00:00,Monster Ultra Watermelon 16oz Can,1.0,18.0,1.995841995841996,734ae9e5-8c1c-4865-b896-af321e07f901,985b127d-5b3f-45a4-869b-0ac00238cf57_2022-11-12 19:10:33+00:00
1101,2766,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Self Checkout #37,985b127d-5b3f-45a4-869b-0ac00238cf57,2022-11-12 19:10:33+00:00,Monster Reserve Orange Dreamsicle,1.0,18.0,0.997920997920998,03237d39-c6c5-459e-8ecf-c28da603c12b,985b127d-5b3f-45a4-869b-0ac00238cf57_2022-11-12 19:10:33+00:00
1102,2767,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Self Checkout #37,985b127d-5b3f-45a4-869b-0ac00238cf57,2022-11-12 19:10:33+00:00,Monster Energy Ultra Paradise 16oz Can,1.0,18.0,0.997920997920998,82868eaf-0b56-4670-a2d6-f40c1d1002cb,985b127d-5b3f-45a4-869b-0ac00238cf57_2022-11-12 19:10:33+00:00
1105,2779,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Self Checkout Entrance,3d1ce2c7-37ba-4359-bc86-d9831ab8febb,2022-11-12 19:02:50+00:00,Monster Energy Original 16oz Can,5.0,42.0,5.958620689655173,086d252c-c27e-40f3-bc96-19d03948cec0,3d1ce2c7-37ba-4359-bc86-d9831ab8febb_2022-11-12 19:02:50+00:00
1106,2780,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Self Checkout Entrance,3d1ce2c7-37ba-4359-bc86-d9831ab8febb,2022-11-12 19:02:50+00:00,"POWERADE Fruit Punch Bottle, 20 fl oz",1.0,42.0,3.972413793103448,2c50bd95-4727-423e-ab4d-22b27ce87f9c,3d1ce2c7-37ba-4359-bc86-d9831ab8febb_2022-11-12 19:02:50+00:00
1107,2781,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Self Checkout Entrance,3d1ce2c7-37ba-4359-bc86-d9831ab8febb,2022-11-12 19:02:50+00:00,"Sprite Bottle, 20 fl oz",3.0,42.0,0.993103448275862,fac3c507-24ce-4dbb-872c-9dcaddc40dd6,3d1ce2c7-37ba-4359-bc86-d9831ab8febb_2022-11-12 19:02:50+00:00
1108,2782,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Self Checkout Entrance,3d1ce2c7-37ba-4359-bc86-d9831ab8febb,2022-11-12 19:02:50+00:00,Squirt Grapefruit 20oz Bottle,2.0,42.0,0.993103448275862,6c7c37e4-1355-4bcb-ba67-2fbe7f10c06f,3d1ce2c7-37ba-4359-bc86-d9831ab8febb_2022-11-12 19:02:50+00:00
1109,2783,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Self Checkout Entrance,3d1ce2c7-37ba-4359-bc86-d9831ab8febb,2022-11-12 19:02:50+00:00,"Coca-Cola Zero Sugar Bottle, 20 fl oz",3.0,42.0,4.965517241379311,a2673d8c-c3a0-47d3-b72d-605503f1a21a,3d1ce2c7-37ba-4359-bc86-d9831ab8febb_2022-11-12 19:02:50+00:00
1110,2784,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Self Checkout Entrance,3d1ce2c7-37ba-4359-bc86-d9831ab8febb,2022-11-12 19:02:50+00:00,"Fanta Orange Soda Bottle, 20 fl oz",3.0,42.0,6.951724137931035,8c2671fe-cba1-4305-9590-3f42b021926c,3d1ce2c7-37ba-4359-bc86-d9831ab8febb_2022-11-12 19:02:50+00:00
1111,2785,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Self Checkout Entrance,3d1ce2c7-37ba-4359-bc86-d9831ab8febb,2022-11-12 19:02:50+00:00,"Coca-Cola Vanilla Bottle, 20 fl oz",2.0,42.0,5.958620689655173,76119bac-573d-4c58-a3c0-21d8d2fa1d63,3d1ce2c7-37ba-4359-bc86-d9831ab8febb_2022-11-12 19:02:50+00:00
1112,2787,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Self Checkout Entrance,3d1ce2c7-37ba-4359-bc86-d9831ab8febb,2022-11-12 19:02:50+00:00,"Coca-Cola Bottle, 20 fl oz",8.0,42.0,6.951724137931035,cc8c2d73-c386-4814-91b0-f338947f26bc,3d1ce2c7-37ba-4359-bc86-d9831ab8febb_2022-11-12 19:02:50+00:00
1113,2788,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Self Checkout Entrance,3d1ce2c7-37ba-4359-bc86-d9831ab8febb,2022-11-12 19:02:50+00:00,Monster Energy Zero Ultra 16oz Can,2.0,42.0,0.993103448275862,97de171d-9ebe-4e3a-a948-8e74ec9b45e0,3d1ce2c7-37ba-4359-bc86-d9831ab8febb_2022-11-12 19:02:50+00:00
1115,2790,WALMART SC #4068,69707215-9a54-45c2-8451-84a43a27f7ce,Self Checkout Entrance,3d1ce2c7-37ba-4359-bc86-d9831ab8febb,2022-11-12 19:02:50+00:00,"POWERADE Mountain Berry Blast Bottle, 20 fl oz",1.0,42.0,2.9793103448275864,ba7ba9c4-89d1-4f1e-958d-f6aaf1135a54,3d1ce2c7-37ba-4359-bc86-d9831ab8febb_2022-11-12 19:02:50+00:00
1118,2816,MACEY'S AMERICAN FORK 1-1071,fe234b68-0f7a-4183-9ae3-a1725d5e5423,Self Checkout 77,ec8779d9-a24f-435e-b5e3-315ec92307b7,2022-11-12 15:13:21+00:00,Monster Energy Pipeline 16oz Can,3.0,20.0,2.6024096385542173,a7bebac9-5fbe-4d3f-a95b-225aba73482c,ec8779d9-a24f-435e-b5e3-315ec92307b7_2022-11-12 15:13:21+00:00
1119,2817,MACEY'S AMERICAN FORK 1-1071,fe234b68-0f7a-4183-9ae3-a1725d5e5423,Self Checkout 77,ec8779d9-a24f-435e-b5e3-315ec92307b7,2022-11-12 15:13:21+00:00,Monster Energy Original 16oz Can,2.0,20.0,0.8674698795180724,086d252c-c27e-40f3-bc96-19d03948cec0,ec8779d9-a24f-435e-b5e3-315ec92307b7_2022-11-12 15:13:21+00:00
1120,2818,MACEY'S AMERICAN FORK 1-1071,fe234b68-0f7a-4183-9ae3-a1725d5e5423,Self Checkout 77,ec8779d9-a24f-435e-b5e3-315ec92307b7,2022-11-12 15:13:21+00:00,Monster Energy Ultra Sunrise 16oz Can,3.0,20.0,2.6024096385542173,4dc66869-378b-4508-ad89-10713ca775d9,ec8779d9-a24f-435e-b5e3-315ec92307b7_2022-11-12 15:13:21+00:00
1123,2821,MACEY'S AMERICAN FORK 1-1071,fe234b68-0f7a-4183-9ae3-a1725d5e5423,Self Checkout 77,ec8779d9-a24f-435e-b5e3-315ec92307b7,2022-11-12 15:13:21+00:00,Monster Energy Lo-carb 16oz Can,2.0,20.0,0.8674698795180724,5fe8d918-6505-46f5-893a-243991e86260,ec8779d9-a24f-435e-b5e3-315ec92307b7_2022-11-12 15:13:21+00:00
1138,2884,WALMART SC #3208,6b9759b8-90dc-43ab-b3b4-af4891a02f9c,Self Checkout 51,af889d72-2fd3-42cd-8f53-4454d70a15ab,2022-11-12 18:52:09+00:00,"Coca-Cola Zero Sugar Bottle, 20 fl oz",2.0,18.0,4.396946564885496,a2673d8c-c3a0-47d3-b72d-605503f1a21a,af889d72-2fd3-42cd-8f53-4454d70a15ab_2022-11-12 18:52:09+00:00
1139,2885,WALMART SC #3208,6b9759b8-90dc-43ab-b3b4-af4891a02f9c,Self Checkout 51,af889d72-2fd3-42cd-8f53-4454d70a15ab,2022-11-12 18:52:09+00:00,"Sprite Bottle, 20 fl oz",2.0,18.0,3.2977099236641223,fac3c507-24ce-4dbb-872c-9dcaddc40dd6,af889d72-2fd3-42cd-8f53-4454d70a15ab_2022-11-12 18:52:09+00:00
1140,2886,WALMART SC #3208,6b9759b8-90dc-43ab-b3b4-af4891a02f9c,Self Checkout 51,af889d72-2fd3-42cd-8f53-4454d70a15ab,2022-11-12 18:52:09+00:00,"smartwater nutrient-enhanced water Bottle, 20 fl oz",2.0,18.0,1.099236641221374,13f9a232-5324-4dc7-b49a-d3d546653980,af889d72-2fd3-42cd-8f53-4454d70a15ab_2022-11-12 18:52:09+00:00
1141,2887,WALMART SC #3208,6b9759b8-90dc-43ab-b3b4-af4891a02f9c,Self Checkout 51,af889d72-2fd3-42cd-8f53-4454d70a15ab,2022-11-12 18:52:09+00:00,"DASANI Purified Water Bottle, 20 fl oz",4.0,18.0,4.396946564885496,9d5d2259-6fa3-4d29-8cde-fe6b1498cd7d,af889d72-2fd3-42cd-8f53-4454d70a15ab_2022-11-12 18:52:09+00:00
1142,2888,WALMART SC #3208,6b9759b8-90dc-43ab-b3b4-af4891a02f9c,Self Checkout 51,af889d72-2fd3-42cd-8f53-4454d70a15ab,2022-11-12 18:52:09+00:00,"Fanta Orange Soda Bottle, 20 fl oz",2.0,18.0,4.396946564885496,8c2671fe-cba1-4305-9590-3f42b021926c,af889d72-2fd3-42cd-8f53-4454d70a15ab_2022-11-12 18:52:09+00:00
1143,2889,WALMART SC #3208,6b9759b8-90dc-43ab-b3b4-af4891a02f9c,Self Checkout 51,af889d72-2fd3-42cd-8f53-4454d70a15ab,2022-11-12 18:52:09+00:00,"Diet Coke Bottle, 20 fl oz",2.0,18.0,3.2977099236641223,a701c623-579d-42bd-a2fe-a34578c54b24,af889d72-2fd3-42cd-8f53-4454d70a15ab_2022-11-12 18:52:09+00:00
1145,2892,WALMART SC #3208,6b9759b8-90dc-43ab-b3b4-af4891a02f9c,Self Checkout 43,93d35f96-d98e-444a-b7be-71ff523ae792,2022-11-12 18:47:12+00:00,"Sprite Bottle, 20 fl oz",2.0,18.0,3.312883435582822,fac3c507-24ce-4dbb-872c-9dcaddc40dd6,93d35f96-d98e-444a-b7be-71ff523ae792_2022-11-12 18:47:12+00:00
1147,2894,WALMART SC #3208,6b9759b8-90dc-43ab-b3b4-af4891a02f9c,Self Checkout 43,93d35f96-d98e-444a-b7be-71ff523ae792,2022-11-12 18:47:12+00:00,"Diet Coke Bottle, 20 fl oz",2.0,18.0,2.208588957055215,a701c623-579d-42bd-a2fe-a34578c54b24,93d35f96-d98e-444a-b7be-71ff523ae792_2022-11-12 18:47:12+00:00
1148,2895,WALMART SC #3208,6b9759b8-90dc-43ab-b3b4-af4891a02f9c,Self Checkout 43,93d35f96-d98e-444a-b7be-71ff523ae792,2022-11-12 18:47:12+00:00,Squirt Grapefruit 20oz Bottle,2.0,18.0,3.312883435582822,6c7c37e4-1355-4bcb-ba67-2fbe7f10c06f,93d35f96-d98e-444a-b7be-71ff523ae792_2022-11-12 18:47:12+00:00
1150,2897,WALMART SC #3208,6b9759b8-90dc-43ab-b3b4-af4891a02f9c,Self Checkout 43,93d35f96-d98e-444a-b7be-71ff523ae792,2022-11-12 18:47:12+00:00,"smartwater nutrient-enhanced water Bottle, 20 fl oz",2.0,18.0,3.312883435582822,13f9a232-5324-4dc7-b49a-d3d546653980,93d35f96-d98e-444a-b7be-71ff523ae792_2022-11-12 18:47:12+00:00
1160,2930,SMITH'S #40075              AB,c98cad77-54cd-4289-a59a-f76f97de430a,Checkstand 3,0b5b4844-c7f7-4725-8c3e-7b53f9bc5916,2022-11-12 19:33:25+00:00,Java Monster Mean Bean 15oz Can,1.0,9.0,1.1594202898550725,61b71a29-a796-4a1a-a7db-e5ae80f03bff,0b5b4844-c7f7-4725-8c3e-7b53f9bc5916_2022-11-12 19:33:25+00:00
1161,2931,SMITH'S #40075              AB,c98cad77-54cd-4289-a59a-f76f97de430a,Checkstand 3,0b5b4844-c7f7-4725-8c3e-7b53f9bc5916,2022-11-12 19:33:25+00:00,Monster Energy Original 16oz Can,2.0,9.0,2.318840579710145,086d252c-c27e-40f3-bc96-19d03948cec0,0b5b4844-c7f7-4725-8c3e-7b53f9bc5916_2022-11-12 19:33:25+00:00
1163,2933,SMITH'S #40075              AB,c98cad77-54cd-4289-a59a-f76f97de430a,Checkstand 3,0b5b4844-c7f7-4725-8c3e-7b53f9bc5916,2022-11-12 19:33:25+00:00,Monster Energy Zero Ultra 16oz Can,2.0,9.0,2.318840579710145,97de171d-9ebe-4e3a-a948-8e74ec9b45e0,0b5b4844-c7f7-4725-8c3e-7b53f9bc5916_2022-11-12 19:33:25+00:00
1165,2935,SMITH'S #40075              AB,c98cad77-54cd-4289-a59a-f76f97de430a,Checkstand 3,0b5b4844-c7f7-4725-8c3e-7b53f9bc5916,2022-11-12 19:33:25+00:00,Bodyarmor Tropical Punch 16oz Bottle,2.0,9.0,3.4782608695652173,86f5d282-be9d-4754-826c-a20668cca6e6,0b5b4844-c7f7-4725-8c3e-7b53f9bc5916_2022-11-12 19:33:25+00:00
1171,2958,SMITH'S #40073 AB,cac6ac49-1067-4284-a6a8-547830066bba,Self Checkout 11,af36be9d-7268-466a-953a-ebbc8bc476e2,2022-11-11 15:02:11+00:00,"Sprite Bottle, 20 fl oz",2.0,10.0,1.015156855833627,fac3c507-24ce-4dbb-872c-9dcaddc40dd6,af36be9d-7268-466a-953a-ebbc8bc476e2_2022-11-11 15:02:11+00:00
1172,2959,SMITH'S #40073 AB,cac6ac49-1067-4284-a6a8-547830066bba,Self Checkout 11,af36be9d-7268-466a-953a-ebbc8bc476e2,2022-11-11 15:02:11+00:00,"Coca-Cola Zero Sugar Bottle, 20 fl oz",2.0,10.0,1.015156855833627,a2673d8c-c3a0-47d3-b72d-605503f1a21a,af36be9d-7268-466a-953a-ebbc8bc476e2_2022-11-11 15:02:11+00:00
1173,2960,SMITH'S #40073 AB,cac6ac49-1067-4284-a6a8-547830066bba,Self Checkout 11,af36be9d-7268-466a-953a-ebbc8bc476e2,2022-11-11 15:02:11+00:00,"Diet Coke Bottle, 20 fl oz",3.0,10.0,1.5227352837504406,a701c623-579d-42bd-a2fe-a34578c54b24,af36be9d-7268-466a-953a-ebbc8bc476e2_2022-11-11 15:02:11+00:00
1174,2961,SMITH'S #40073 AB,cac6ac49-1067-4284-a6a8-547830066bba,Self Checkout 11,af36be9d-7268-466a-953a-ebbc8bc476e2,2022-11-11 15:02:11+00:00,"Coca-Cola Bottle, 20 fl oz",3.0,10.0,1.5227352837504406,cc8c2d73-c386-4814-91b0-f338947f26bc,af36be9d-7268-466a-953a-ebbc8bc476e2_2022-11-11 15:02:11+00:00
1176,2963,SMITH'S #40073 AB,cac6ac49-1067-4284-a6a8-547830066bba,Cooler wall outside of self checkout ,288107a2-041a-4c98-9be6-b85daf111c8e,2022-11-11 15:02:55+00:00,"Coca-Cola Zero Sugar Bottle, 20 fl oz",3.0,28.0,0.5079365079365079,a2673d8c-c3a0-47d3-b72d-605503f1a21a,288107a2-041a-4c98-9be6-b85daf111c8e_2022-11-11 15:02:55+00:00
1177,2964,SMITH'S #40073 AB,cac6ac49-1067-4284-a6a8-547830066bba,Cooler wall outside of self checkout ,288107a2-041a-4c98-9be6-b85daf111c8e,2022-11-11 15:02:55+00:00,"Sprite Bottle, 20 fl oz",4.0,28.0,5.079365079365079,fac3c507-24ce-4dbb-872c-9dcaddc40dd6,288107a2-041a-4c98-9be6-b85daf111c8e_2022-11-11 15:02:55+00:00
1178,2965,SMITH'S #40073 AB,cac6ac49-1067-4284-a6a8-547830066bba,Cooler wall outside of self checkout ,288107a2-041a-4c98-9be6-b85daf111c8e,2022-11-11 15:02:55+00:00,Coca-Cola Dreamworld 20oz ,2.0,28.0,5.079365079365079,6e0c30a8-554f-4960-9124-1eb1e4cfe72d,288107a2-041a-4c98-9be6-b85daf111c8e_2022-11-11 15:02:55+00:00
1179,2966,SMITH'S #40073 AB,cac6ac49-1067-4284-a6a8-547830066bba,Cooler wall outside of self checkout ,288107a2-041a-4c98-9be6-b85daf111c8e,2022-11-11 15:02:55+00:00,"Coca-Cola Cherry Bottle, 20 fl oz",2.0,28.0,2.031746031746032,68767549-3cb3-4165-b0e3-1a3a75289e42,288107a2-041a-4c98-9be6-b85daf111c8e_2022-11-11 15:02:55+00:00
1180,2967,SMITH'S #40073 AB,cac6ac49-1067-4284-a6a8-547830066bba,Cooler wall outside of self checkout ,288107a2-041a-4c98-9be6-b85daf111c8e,2022-11-11 15:02:55+00:00,"Coca-Cola with Coffee Dark Blend Can, 12 fl oz",3.0,28.0,0.5079365079365079,ef4df6c3-988c-4605-b7fe-cad5d4d068f2,288107a2-041a-4c98-9be6-b85daf111c8e_2022-11-11 15:02:55+00:00
1182,2969,SMITH'S #40073 AB,cac6ac49-1067-4284-a6a8-547830066bba,Cooler wall outside of self checkout ,288107a2-041a-4c98-9be6-b85daf111c8e,2022-11-11 15:02:55+00:00,"Coca-Cola Bottle, 20 fl oz",4.0,28.0,2.031746031746032,cc8c2d73-c386-4814-91b0-f338947f26bc,288107a2-041a-4c98-9be6-b85daf111c8e_2022-11-11 15:02:55+00:00
1184,2971,SMITH'S #40073 AB,cac6ac49-1067-4284-a6a8-547830066bba,Cooler wall outside of self checkout ,288107a2-041a-4c98-9be6-b85daf111c8e,2022-11-11 15:02:55+00:00,"Diet Coke Bottle, 20 fl oz",3.0,28.0,3.0476190476190474,a701c623-579d-42bd-a2fe-a34578c54b24,288107a2-041a-4c98-9be6-b85daf111c8e_2022-11-11 15:02:55+00:00
1187,3018,WALMART SC #5167,803e9595-a80a-4cf7-9da1-a6e63ecce0d3,8,74d031a3-b322-42f3-8022-40af4fee4608,2022-11-12 16:28:22+00:00,"POWERADE Mountain Berry Blast Bottle, 20 fl oz",2.0,36.0,4.482490272373541,ba7ba9c4-89d1-4f1e-958d-f6aaf1135a54,74d031a3-b322-42f3-8022-40af4fee4608_2022-11-12 16:28:22+00:00
1188,3019,WALMART SC #5167,803e9595-a80a-4cf7-9da1-a6e63ecce0d3,8,74d031a3-b322-42f3-8022-40af4fee4608,2022-11-12 16:28:22+00:00,Monster Energy Original 16oz Can,2.0,36.0,2.2412451361867705,086d252c-c27e-40f3-bc96-19d03948cec0,74d031a3-b322-42f3-8022-40af4fee4608_2022-11-12 16:28:22+00:00
